CODE;LOCATIONNAME;PRICE;AREA;ROOMNUMBER;BATHNUMBER;STATUS;STUDIO;ISPENTHOUSE;DUPLEX;SWIMMINGPOOL;ELEVATOR
5,11889E+18;Lista;550139;80;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Malasana-Universidad;830670;143;5;5;Second hand / Good state;0;0;0;0;1
7,25436E+18;Nuevos Ministerios-Rios Rosas;384029;72;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;San Andres;143736;104;3;1;Second hand / Good state;0;0;0;0;1
1,61567E+18;Ibiza;417012;94;2;1;Second hand / Good state;0;0;0;0;1
7,6263E+18;Chueca-Justicia;379134;54;2;1;Second hand / Good state;0;0;0;0;1
4,08229E+17;Lavapies-Embajadores;335367;90;3;1;Second hand / Good state;0;0;0;0;0
4,9993E+18;Quintana;300524;78;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Lucero;255538;100;3;2;New development;0;0;0;1;1
9,22337E+18;Lista;242815;61;1;1;Second hand / Good state;0;0;0;0;1
6,56291E+18;Lavapies-Embajadores;289887;60;1;1;Second hand / Good state;0;0;0;0;1
2,79617E+18;Delicias;248093;97;3;1;Second hand / Needs reformation;0;0;0;0;1
7,23144E+18;Prosperidad;241118;66;1;1;Second hand / Good state;0;0;0;0;1
7,62157E+18;Jeronimos;561186;144;4;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Ambroz;149582;71;3;1;Second hand / Good state;0;0;0;0;1
3,62042E+16;Valdebernardo - Valderribas;305987;116;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Casco historico de Vallecas;138586;65;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Guindalera;688567;136;4;3;New development;0;0;0;1;1
5,6836E+17;Lista;776818;108;3;1;Second hand / Good state;0;0;0;0;1
4,61651E+18;Huertas-Cortes;221127;35;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Legazpi;186158;44;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Ibiza;432925;66;2;1;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Ensanche de Vallecas - La Gavia;282256;83;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Sol;635593;152;7;2;Second hand / Needs reformation;0;0;0;0;1
5,4711E+18;Penagrande;480618;97;2;2;Second hand / Good state;0;1;0;1;1
9,22337E+18;Jeronimos;5780817;440;4;4;Second hand / Good state;0;1;0;0;1
9,22337E+18;Almagro;1159909;160;3;3;Second hand / Good state;0;0;0;0;1
7,35524E+18;Goya;656765;100;2;2;Second hand / Good state;0;1;0;0;1
7,57956E+18;Huertas-Cortes;523948;107;2;2;Second hand / Good state;0;0;0;0;1
5,58345E+18;Castellana;1546942;364;5;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Goya;571552;210;5;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Recoletos;717645;157;4;2;Second hand / Needs reformation;0;0;0;0;1
9,71718E+17;Vista Alegre;138572;54;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Casco historico de Vallecas;136430;61;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;San Fermin;124465;66;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Andres;285985;92;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Orcasitas;143983;111;3;2;Second hand / Good state;0;0;0;0;1
2,0255E+18;Lucero;296391;82;2;1;Second hand / Good state;0;0;0;1;1
8,59473E+18;Montecarmelo;295736;73;1;1;Second hand / Good state;0;0;0;1;1
2,49113E+18;Goya;571933;179;4;2;Second hand / Needs reformation;0;0;0;0;1
4,77302E+18;Santa Eugenia;167986;59;2;1;Second hand / Good state;0;1;0;0;1
9,22337E+18;Aravaca;569209;160;3;2;Second hand / Good state;0;0;0;1;1
5,75397E+18;Palomas;792450;162;3;3;Second hand / Good state;0;0;0;1;1
8,74748E+18;Vallehermoso;409710;171;4;2;Second hand / Needs reformation;0;0;0;0;1
4,22355E+18;Gaztambide;367952;126;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;El Viso;1426983;155;2;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Jeronimos;1204619;178;3;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Media Legua;365232;135;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pinar del Rey;80555;59;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Aluche;233569;128;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Goya;200403;48;2;1;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Arapiles;697613;225;4;3;Second hand / Good state;0;0;0;0;1
5,50139E+18;Chopera;168493;69;3;1;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Acacias;52608;20;2;1;Second hand / Good state;0;0;0;0;1
8,17323E+18;Lavapies-Embajadores;252409;54;2;2;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Legazpi;747625;170;4;3;Second hand / Unknown;0;0;0;1;1
5,03247E+18;Arguelles;558080;210;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Cuatro Caminos;980647;284;5;3;Second hand / Good state;0;0;0;0;1
8,7121E+18;Numancia;190256;91;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Prosperidad;482246;117;3;2;Second hand / Good state;0;0;0;0;1
6,80772E+18;Castellana;771461;144;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Andres;200657;135;4;2;Second hand / Good state;0;0;0;0;0
4,81981E+18;Arapiles;454273;128;4;2;Second hand / Needs reformation;0;0;0;0;1
4,0316E+17;Cuatro Caminos;910470;349;5;4;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nueva Espana;1710055;452;6;6;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Recoletos;382835;74;1;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Chueca-Justicia;452914;119;3;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Portazgo;165273;55;1;1;Second hand / Good state;0;1;0;0;1
8,97029E+18;Recoletos;1045750;222;4;3;Second hand / Good state;0;0;0;0;1
4,34053E+18;Almagro;1346826;267;4;2;Second hand / Needs reformation;0;0;0;0;1
7,12131E+18;Tres Olivos - Valverde;282360;92;1;1;Second hand / Good state;0;0;0;0;1
3,65865E+18;Nueva Espana;359591;75;2;1;Second hand / Needs reformation;0;0;0;1;1
9,22337E+18;Almagro;2377383;248;4;5;Second hand / Good state;0;0;0;0;0
9,22337E+18;Aravaca;646944;168;4;5;Second hand / Good state;0;0;0;1;0
2,61767E+17;Castellana;1663123;152;4;3;Second hand / Good state;0;1;0;0;1
8,07619E+18;Trafalgar;122566;38;2;1;Second hand / Needs reformation;0;0;0;0;0
1,55349E+18;Guindalera;255221;87;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Arguelles;848750;116;3;2;Second hand / Good state;0;0;0;0;1
8,86144E+18;Almagro;2683630;661;10;6;Second hand / Good state;0;0;0;0;1
9,22337E+18;Chueca-Justicia;4070889;544;5;4;Second hand / Good state;0;0;0;0;1
6,17093E+18;Bernabeu-Hispanoamerica;647261;98;3;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;Castellana;6483810;758;8;8;Second hand / Good state;0;0;0;0;1
9,22337E+18;Goya;1201583;229;5;3;Second hand / Needs reformation;0;1;0;0;1
2,5666E+18;Costillares;1102020;326;4;4;Second hand / Good state;0;0;0;1;1
9,22337E+18;Ibiza;180012;36;1;1;Second hand / Needs reformation;0;0;0;0;1
9,98729E+16;Ciudad Jardin;293853;81;2;1;Second hand / Good state;0;0;0;0;1
4,77006E+18;Aguilas;125737;87;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pinar del Rey;180037;75;2;1;Second hand / Good state;0;0;0;0;1
4,58092E+18;Guindalera;520266;174;5;2;Second hand / Unknown;0;0;0;0;0
4,5874E+18;Cuatro Caminos;701968;210;7;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Huertas-Cortes;905212;91;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Castellana;2020242;164;3;3;Second hand / Good state;0;0;0;1;1
9,22337E+18;Palacio;986777;162;3;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pradolongo;127993;122;3;2;Second hand / Good state;0;0;0;0;0
5,98632E+18;Los Rosales;66729;70;2;1;Second hand / Needs reformation;0;0;0;0;0
7,88619E+18;Goya;880325;117;2;2;Second hand / Good state;0;0;0;0;1
1,67359E+18;Castellana;1326648;209;3;3;Second hand / Needs reformation;0;1;0;0;1
9,22337E+18;Guindalera;573894;157;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Costillares;283045;47;1;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;Ciudad Jardin;778717;201;4;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;Los Angeles;133644;116;4;1;Second hand / Good state;0;0;0;0;1
7,29627E+18;Aluche;340705;105;2;2;Second hand / Unknown;0;0;0;1;1
9,22337E+18;Sol;586216;142;4;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;Casco historico de Barajas;206573;75;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Acacias;409929;139;3;2;Second hand / Good state;0;0;1;0;0
4,60896E+18;Cuzco-Castillejos;782694;220;4;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Fuente del Berro;404109;89;3;2;Second hand / Good state;0;0;0;0;1
1,50193E+18;Arguelles;709821;126;3;2;Second hand / Good state;0;0;0;0;1
1,0695E+18;Chueca-Justicia;2069930;285;6;3;Second hand / Good state;0;0;0;0;1
2,58585E+18;Imperial;500878;129;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;San Fermin;110781;63;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Fuente del Berro;365643;100;2;1;Second hand / Good state;0;1;0;0;1
9,22337E+18;Pilar;375785;175;3;3;Second hand / Good state;0;0;1;0;0
6,11222E+18;Nueva Espana;1530811;349;5;4;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Palos de Moguer;372737;107;4;2;Second hand / Needs reformation;0;0;0;0;1
8,37589E+18;Los Angeles;138924;93;3;2;Second hand / Good state;0;0;0;0;1
8,05648E+18;Ciudad Universitaria;676994;159;4;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Vista Alegre;114989;45;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Recoletos;1712716;182;3;2;Second hand / Good state;0;1;0;0;1
3,02816E+18;Hellin;140325;59;2;1;Second hand / Good state;0;0;0;0;0
7,51072E+18;San Cristobal;86356;64;3;1;Second hand / Good state;0;0;0;0;1
4,95887E+18;Nuevos Ministerios-Rios Rosas;296113;56;1;1;Second hand / Good state;0;0;0;0;1
4,8886E+18;San Diego;44634;48;1;1;Second hand / Good state;0;0;0;0;0
1,57801E+18;Aravaca;609729;159;4;2;Second hand / Good state;0;0;0;1;1
6,31956E+18;Delicias;366399;110;3;2;Second hand / Good state;0;0;0;0;1
2,86928E+18;Numancia;125135;68;2;1;Second hand / Good state;0;0;0;0;1
6,13508E+18;Pinar del Rey;198640;90;3;1;Second hand / Good state;0;0;0;0;1
6,76956E+18;Jeronimos;2078002;250;4;4;Second hand / Needs reformation;0;0;0;0;1
5,01221E+18;Nuevos Ministerios-Rios Rosas;1329816;230;5;3;Second hand / Good state;0;0;0;0;1
4,54434E+18;Guindalera;355524;97;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Lavapies-Embajadores;277791;42;0;1;Second hand / Good state;1;0;0;0;0
9,22337E+18;Aravaca;1012772;294;4;3;Second hand / Good state;0;0;0;1;1
2,34017E+18;Nueva Espana;375609;85;2;2;Second hand / Good state;0;0;0;0;1
3,42202E+18;Cuzco-Castillejos;636905;121;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Cuatro Caminos;374990;80;2;1;Second hand / Good state;0;1;0;0;0
9,15711E+18;Pinar del Rey;216237;82;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Costillares;622509;202;5;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Bernabeu-Hispanoamerica;346483;57;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Acacias;790633;159;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nueva Espana;925202;152;5;3;Second hand / Needs reformation;0;0;0;1;1
7,51775E+18;Arguelles;858635;201;5;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nino Jesus;721467;164;4;3;Second hand / Needs reformation;0;0;0;0;1
8,61515E+18;Palacio;813209;165;3;3;Second hand / Good state;0;0;1;1;1
3,87741E+18;Guindalera;306264;80;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Malasana-Universidad;891984;127;2;2;New development;0;0;0;1;1
5,07032E+18;Pueblo Nuevo;203486;54;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nueva Espana;350524;84;2;1;Second hand / Needs reformation;0;0;0;0;1
6,57082E+18;Nuevos Ministerios-Rios Rosas;508070;257;14;8;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Virgen del Cortijo - Manoteras;364245;144;5;3;Second hand / Good state;0;0;0;0;1
2,04778E+18;Jeronimos;3500124;336;4;5;Second hand / Good state;0;0;0;0;1
3,26379E+18;Los Rosales;170210;106;3;2;Second hand / Good state;0;0;0;0;0
8,25898E+18;Valdezarza;223044;93;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;El Canaveral - Los Berrocales;252219;121;3;2;New development;0;0;0;1;1
1,71752E+18;Goya;921826;208;5;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Lista;739090;107;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Conde Orgaz-Piovera;450092;122;3;2;Second hand / Good state;0;0;0;0;1
5,00986E+18;Abrantes;154441;91;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Huertas-Cortes;1373488;419;5;3;Second hand / Needs reformation;0;0;0;0;1
3,71999E+18;Lavapies-Embajadores;103054;35;1;1;Second hand / Needs reformation;0;0;0;0;0
2,6827E+18;Sol;378764;47;1;1;Second hand / Good state;0;1;0;0;1
9,22337E+18;San Andres;118309;84;3;1;Second hand / Unknown;0;0;0;0;0
1,12534E+18;Sanchinarro;420723;103;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Moscardo;160799;82;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Diego;82402;61;2;1;Second hand / Unknown;0;0;0;0;0
5,39483E+18;San Andres;43290;49;0;1;Second hand / Needs reformation;1;0;0;0;0
9,22337E+18;Conde Orgaz-Piovera;634052;160;3;2;Second hand / Good state;0;0;0;1;1
1,91191E+17;Bernabeu-Hispanoamerica;936912;171;4;4;Second hand / Good state;0;0;0;0;1
9,22337E+18;Chueca-Justicia;254768;39;1;1;Second hand / Unknown;0;0;0;0;1
8,41111E+18;Palomeras sureste;116837;70;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Lavapies-Embajadores;361462;77;2;2;Second hand / Good state;0;0;0;0;0
5,34136E+18;Cuzco-Castillejos;814762;223;5;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Cuatro Caminos;274118;85;2;1;Second hand / Good state;0;1;0;0;0
9,22337E+18;Apostol Santiago;202968;72;3;1;Second hand / Good state;0;0;0;0;0
8,39602E+18;Trafalgar;7617175;1130;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Pascual;230121;45;1;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;San Andres;245042;113;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Acacias;459522;107;2;1;Second hand / Good state;0;0;0;0;1
5,31195E+18;Sol;829001;150;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Ventas;455210;146;5;2;Second hand / Needs reformation;0;0;0;0;1
1,92915E+18;Pinar del Rey;295974;126;4;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Aravaca;1230603;317;4;4;Second hand / Good state;0;1;1;1;1
4,55051E+18;Nueva Espana;330505;49;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Palomeras Bajas;314235;118;4;2;Second hand / Needs reformation;0;0;0;0;1
8,08531E+17;Opanel;200417;48;0;1;New development;1;1;0;1;1
6,97234E+18;Entrevias;136395;107;3;2;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Simancas;121872;49;2;1;Second hand / Unknown;0;0;0;0;0
7,82977E+18;Lucero;227578;78;3;1;Second hand / Good state;0;0;0;0;1
3,64723E+18;Ensanche de Vallecas - La Gavia;228305;87;2;2;New development;0;0;0;1;1
4,36282E+18;Puerta Bonita;183593;69;2;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;Puerta del Angel;497277;142;5;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;Portazgo;101463;44;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Nueva Espana;990487;207;5;2;Second hand / Good state;0;0;0;1;1
8,272E+18;Huertas-Cortes;706184;160;2;2;Second hand / Needs reformation;0;1;1;0;0
9,22337E+18;Valdemaran;396600;86;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Arguelles;660437;127;3;3;Second hand / Good state;0;0;0;0;1
7,59903E+18;Los Carmenes;94414;48;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Guindalera;224421;40;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Bernabeu-Hispanoamerica;280498;59;1;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;Numancia;154008;70;2;1;Second hand / Good state;0;0;0;0;0
4,11155E+18;Gaztambide;672068;148;3;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;El Viso;520771;58;1;1;Second hand / Good state;0;0;0;0;1
4,07776E+18;San Andres;74637;47;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Tres Olivos - Valverde;143570;61;3;1;Second hand / Good state;0;0;0;0;0
2,78676E+18;Nueva Espana;1271748;215;4;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Guindalera;334777;65;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Puerta Bonita;177297;82;3;1;Second hand / Needs reformation;0;0;0;0;0
3,70019E+17;Recoletos;1506102;216;5;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;12 de Octubre-Orcasur;169833;88;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Apostol Santiago;402759;163;4;3;Second hand / Needs reformation;0;0;0;0;1
6,2057E+18;Costillares;716252;166;4;3;Second hand / Good state;0;0;0;1;1
2,90301E+18;Arcos;252899;76;2;2;Second hand / Good state;0;1;0;1;1
4,02587E+18;Ensanche de Vallecas - La Gavia;228896;103;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Gaztambide;491563;105;4;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Bellas Vistas;235245;68;2;2;Second hand / Good state;0;1;1;0;1
1,02721E+18;Almagro;1182474;153;2;2;Second hand / Good state;0;1;0;1;1
9,22337E+18;Arguelles;1144881;233;4;4;Second hand / Good state;0;0;0;0;1
9,22337E+18;Entrevias;102182;71;3;1;Second hand / Good state;0;0;0;0;0
8,39455E+18;Goya;824393;126;3;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Vista Alegre;179314;56;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Recoletos;282091;47;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Palos de Moguer;229811;72;2;1;Second hand / Good state;0;0;0;0;1
7,56702E+18;Malasana-Universidad;365605;47;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Palos de Moguer;582632;102;2;2;Second hand / Good state;0;0;1;0;1
8,76846E+18;Malasana-Universidad;967923;166;2;1;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Tres Olivos - Valverde;150157;65;3;1;Second hand / Needs reformation;0;0;0;0;0
2,57759E+18;Nuevos Ministerios-Rios Rosas;259554;45;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Aguilas;209394;112;3;1;Second hand / Good state;0;0;0;0;1
9,10285E+18;San Isidro;225172;81;2;2;Second hand / Unknown;0;0;0;1;1
5,19006E+18;Guindalera;513683;114;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Juan Bautista;389425;95;2;2;Second hand / Good state;0;0;0;1;1
8,25871E+18;Vista Alegre;157734;69;2;1;Second hand / Needs reformation;0;0;0;0;0
2,74845E+18;Acacias;376169;78;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Sanchinarro;614709;140;4;2;Second hand / Good state;0;0;0;1;1
2,20249E+18;Buena Vista;211484;80;2;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;Penagrande;845074;255;4;4;Second hand / Good state;0;1;0;1;1
9,22337E+18;Nueva Espana;3028081;481;4;4;Second hand / Good state;0;0;0;1;1
9,22337E+18;Ibiza;285350;52;2;1;Second hand / Needs reformation;0;0;0;0;0
1,51331E+18;Canillejas;241156;102;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Vallehermoso;407801;96;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Ventas;319778;169;0;2;Second hand / Needs reformation;1;0;0;0;1
8,06456E+18;El Viso;744769;97;1;1;Second hand / Good state;0;0;0;1;1
6,4559E+18;Goya;888756;190;4;3;Second hand / Needs reformation;0;0;0;0;1
7,6082E+18;Lavapies-Embajadores;342006;86;3;2;Second hand / Good state;0;0;0;0;1
2,01463E+17;Bernabeu-Hispanoamerica;953913;190;4;2;Second hand / Good state;0;0;0;0;1
5,30826E+18;Nuevos Ministerios-Rios Rosas;907152;196;3;2;Second hand / Unknown;0;0;0;0;1
5,9301E+18;Castellana;795981;234;5;3;Second hand / Needs reformation;0;0;0;0;1
6,44048E+18;Lavapies-Embajadores;425276;103;3;1;Second hand / Good state;0;0;0;0;1
4,64849E+18;Casa de Campo;289982;81;3;1;Second hand / Good state;0;0;0;0;1
1,65297E+18;Opanel;131309;79;4;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Penagrande;263304;82;3;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Pueblo Nuevo;299526;126;3;1;Second hand / Good state;0;0;0;0;0
7,15175E+18;Berruguete;176157;40;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Valdemaran;800906;200;4;4;Second hand / Good state;0;0;0;1;1
9,22337E+18;Huertas-Cortes;784824;184;5;3;Second hand / Needs reformation;0;0;0;0;0
6,19238E+18;San Diego;103340;38;1;1;Second hand / Good state;0;0;0;0;1
7,25096E+18;Quintana;98553;51;1;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Chueca-Justicia;945455;144;4;2;Second hand / Good state;0;1;0;0;1
2,31269E+18;Moscardo;184580;92;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Campamento;123372;55;3;1;Second hand / Good state;0;0;0;0;0
5,23931E+18;Malasana-Universidad;171406;32;1;1;Second hand / Good state;0;0;0;0;0
2,97855E+18;Vallehermoso;395988;72;2;1;Second hand / Needs reformation;0;0;0;0;1
7,00195E+18;Concepcion;288297;81;2;1;Second hand / Good state;0;0;0;1;0
7,83838E+18;San Andres;280120;152;3;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;Numancia;148502;66;2;1;Second hand / Good state;0;0;0;0;0
8,08314E+18;Media Legua;132301;69;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Virgen del Cortijo - Manoteras;308000;119;3;2;Second hand / Needs reformation;0;0;0;0;1
7,49795E+18;Vista Alegre;116907;60;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Nino Jesus;406004;96;3;1;Second hand / Good state;0;0;0;0;1
7,5106E+18;Rejas;414578;121;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Opanel;264766;100;3;2;New development;0;0;0;1;1
9,22337E+18;Moscardo;73467;44;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Costillares;315917;77;2;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;Canillas;262875;62;2;1;Second hand / Good state;0;0;0;0;1
6,80382E+18;Numancia;128032;73;3;2;Second hand / Unknown;0;0;0;0;0
6,93413E+18;Goya;545371;106;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Canillas;153988;61;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Cuatro Vientos;173911;69;0;2;Second hand / Good state;1;0;1;0;1
9,22337E+18;Chueca-Justicia;555062;76;2;1;Second hand / Good state;0;1;1;0;0
